0.010000 	 0.965903 	 0.965934 	 0.000031  
0.020000 	 0.932858 	 0.932888 	 0.000031  
0.030000 	 0.900804 	 0.900808 	 0.000004  
0.040000 	 0.869689 	 0.869641 	 0.000048  
0.050000 	 0.839462 	 0.839341 	 0.000121  
0.060000 	 0.810080 	 0.809867 	 0.000213  
0.070000 	 0.781503 	 0.781180 	 0.000324  
0.080000 	 0.753695 	 0.753246 	 0.000449  
0.090000 	 0.726625 	 0.726036 	 0.000589  
0.100000 	 0.700263 	 0.699523 	 0.000740  
0.110000 	 0.674585 	 0.673682 	 0.000903  
0.120000 	 0.649567 	 0.648491 	 0.001076  
0.130000 	 0.625190 	 0.623933 	 0.001257  
0.140000 	 0.601436 	 0.599990 	 0.001446  
0.150000 	 0.578289 	 0.576646 	 0.001642  
0.160000 	 0.555735 	 0.553890 	 0.001845  
0.170000 	 0.533761 	 0.531709 	 0.002053  
0.180000 	 0.512358 	 0.510093 	 0.002266  
0.190000 	 0.491516 	 0.489033 	 0.002483  
0.200000 	 0.471225 	 0.468521 	 0.002704  
0.210000 	 0.451480 	 0.448551 	 0.002929  
0.220000 	 0.432273 	 0.429116 	 0.003157  
0.230000 	 0.413599 	 0.410211 	 0.003388  
0.240000 	 0.395453 	 0.391832 	 0.003621  
0.250000 	 0.377831 	 0.373975 	 0.003856  
0.260000 	 0.360729 	 0.356636 	 0.004093  
0.270000 	 0.344144 	 0.339812 	 0.004332  
0.280000 	 0.328074 	 0.323502 	 0.004573  
0.290000 	 0.312517 	 0.307702 	 0.004814  
0.300000 	 0.297469 	 0.292412 	 0.005057  
0.310000 	 0.282930 	 0.277629 	 0.005301  
0.320000 	 0.268898 	 0.263352 	 0.005546  
0.330000 	 0.255372 	 0.249580 	 0.005791  
0.340000 	 0.242350 	 0.236313 	 0.006038  
0.350000 	 0.229833 	 0.223549 	 0.006284  
0.360000 	 0.217819 	 0.211288 	 0.006532  
0.370000 	 0.206308 	 0.199529 	 0.006779  
0.380000 	 0.195299 	 0.188272 	 0.007027  
0.390000 	 0.184792 	 0.177516 	 0.007276  
0.400000 	 0.174786 	 0.167262 	 0.007524  
0.410000 	 0.165281 	 0.157508 	 0.007773  
0.420000 	 0.156277 	 0.148255 	 0.008022  
0.430000 	 0.147774 	 0.139503 	 0.008271  
0.440000 	 0.139772 	 0.131251 	 0.008520  
0.450000 	 0.132270 	 0.123500 	 0.008770  
0.460000 	 0.125269 	 0.116249 	 0.009019  
0.470000 	 0.118767 	 0.109498 	 0.009269  
0.480000 	 0.112766 	 0.103248 	 0.009519  
0.490000 	 0.107266 	 0.097497 	 0.009768  
0.500000 	 0.102265 	 0.092247 	 0.010018  
0.510000 	 0.097764 	 0.087496 	 0.010268  
0.520000 	 0.093764 	 0.083246 	 0.010518  
0.530000 	 0.090263 	 0.079496 	 0.010767  
0.540000 	 0.087263 	 0.076246 	 0.011017  
0.550000 	 0.084763 	 0.073496 	 0.011267  
0.560000 	 0.082763 	 0.071245 	 0.011517  
0.570000 	 0.081262 	 0.069495 	 0.011767  
0.580000 	 0.080262 	 0.068245 	 0.012017  
0.590000 	 0.079762 	 0.067495 	 0.012267  
0.600000 	 0.079762 	 0.067245 	 0.012517  
0.610000 	 0.080262 	 0.067495 	 0.012767  
0.620000 	 0.081261 	 0.068245 	 0.013016  
0.630000 	 0.082761 	 0.069495 	 0.013266  
0.640000 	 0.084761 	 0.071245 	 0.013516  
0.650000 	 0.087261 	 0.073494 	 0.013766  
0.660000 	 0.090260 	 0.076244 	 0.014016  
0.670000 	 0.093760 	 0.079494 	 0.014266  
0.680000 	 0.097760 	 0.083244 	 0.014516  
0.690000 	 0.102259 	 0.087494 	 0.014765  
0.700000 	 0.107259 	 0.092243 	 0.015015  
0.710000 	 0.112758 	 0.097493 	 0.015265  
0.720000 	 0.118757 	 0.103242 	 0.015515  
0.730000 	 0.125256 	 0.109492 	 0.015764  
0.740000 	 0.132255 	 0.116241 	 0.016014  
0.750000 	 0.139753 	 0.123490 	 0.016263  
0.760000 	 0.147751 	 0.131239 	 0.016513  
0.770000 	 0.156249 	 0.139487 	 0.016762  
0.780000 	 0.165246 	 0.148235 	 0.017011  
0.790000 	 0.174742 	 0.157482 	 0.017260  
0.800000 	 0.184738 	 0.167229 	 0.017509  
0.810000 	 0.195232 	 0.177474 	 0.017758  
0.820000 	 0.206225 	 0.188219 	 0.018006  
0.830000 	 0.217716 	 0.199461 	 0.018254  
0.840000 	 0.229704 	 0.211203 	 0.018502  
0.850000 	 0.242190 	 0.223441 	 0.018749  
0.860000 	 0.255173 	 0.236177 	 0.018996  
0.870000 	 0.268652 	 0.249410 	 0.019242  
0.880000 	 0.282626 	 0.263139 	 0.019487  
0.890000 	 0.297094 	 0.277362 	 0.019732  
0.900000 	 0.312055 	 0.292079 	 0.019976  
0.910000 	 0.327508 	 0.307289 	 0.020219  
0.920000 	 0.343450 	 0.322989 	 0.020461  
0.930000 	 0.359881 	 0.339179 	 0.020702  
0.940000 	 0.376797 	 0.355856 	 0.020941  
0.950000 	 0.394196 	 0.373018 	 0.021178  
0.960000 	 0.412076 	 0.390662 	 0.021414  
0.970000 	 0.430432 	 0.408785 	 0.021648  
0.980000 	 0.449261 	 0.427382 	 0.021879  
0.990000 	 0.468558 	 0.446450 	 0.022108  
1.000000 	 0.488318 	 0.465984 	 0.022334  
