0.010000 	 1.020000 	 1.020203 	 0.000203  
0.020000 	 1.040404 	 1.040822 	 0.000418  
0.030000 	 1.061228 	 1.061875 	 0.000647  
0.040000 	 1.082489 	 1.083379 	 0.000890  
0.050000 	 1.104206 	 1.105354 	 0.001148  
0.060000 	 1.126397 	 1.127819 	 0.001423  
0.070000 	 1.149081 	 1.150796 	 0.001716  
0.080000 	 1.172280 	 1.174307 	 0.002027  
0.090000 	 1.196015 	 1.198374 	 0.002359  
0.100000 	 1.220309 	 1.223023 	 0.002713  
0.110000 	 1.245187 	 1.248279 	 0.003091  
0.120000 	 1.270675 	 1.274169 	 0.003494  
0.130000 	 1.296799 	 1.300724 	 0.003925  
0.140000 	 1.323589 	 1.327974 	 0.004385  
0.150000 	 1.351074 	 1.355951 	 0.004877  
0.160000 	 1.379287 	 1.384690 	 0.005403  
0.170000 	 1.408262 	 1.414229 	 0.005967  
0.180000 	 1.438036 	 1.444606 	 0.006571  
0.190000 	 1.468647 	 1.475865 	 0.007218  
0.200000 	 1.500136 	 1.508048 	 0.007912  
0.210000 	 1.532547 	 1.541205 	 0.008658  
0.220000 	 1.565928 	 1.575387 	 0.009459  
0.230000 	 1.600328 	 1.610648 	 0.010321  
0.240000 	 1.635800 	 1.647048 	 0.011248  
0.250000 	 1.672402 	 1.684649 	 0.012247  
0.260000 	 1.710195 	 1.723519 	 0.013324  
0.270000 	 1.749246 	 1.763733 	 0.014487  
0.280000 	 1.789625 	 1.805368 	 0.015743  
0.290000 	 1.831409 	 1.848511 	 0.017101  
0.300000 	 1.874680 	 1.893252 	 0.018573  
0.310000 	 1.919526 	 1.939693 	 0.020167  
0.320000 	 1.966044 	 1.987942 	 0.021898  
0.330000 	 2.014338 	 2.038117 	 0.023779  
0.340000 	 2.064521 	 2.090347 	 0.025826  
0.350000 	 2.116714 	 2.144771 	 0.028057  
0.360000 	 2.171053 	 2.201544 	 0.030491  
0.370000 	 2.227681 	 2.260833 	 0.033152  
0.380000 	 2.286758 	 2.322822 	 0.036065  
0.390000 	 2.348457 	 2.387716 	 0.039259  
0.400000 	 2.412970 	 2.455738 	 0.042769  
0.410000 	 2.480505 	 2.527136 	 0.046631  
0.420000 	 2.551293 	 2.602184 	 0.050892  
0.430000 	 2.625589 	 2.681189 	 0.055600  
0.440000 	 2.703674 	 2.764490 	 0.060816  
0.450000 	 2.785861 	 2.852467 	 0.066606  
0.460000 	 2.872498 	 2.945549 	 0.073051  
0.470000 	 2.963972 	 3.044216 	 0.080244  
0.480000 	 3.060718 	 3.149010 	 0.088293  
0.490000 	 3.163221 	 3.260548 	 0.097327  
0.500000 	 3.272031 	 3.379530 	 0.107499  
0.510000 	 3.387766 	 3.506758 	 0.118992  
0.520000 	 3.511130 	 3.643153 	 0.132023  
0.530000 	 3.642921 	 3.789778 	 0.146857  
0.540000 	 3.784055 	 3.947867 	 0.163812  
0.550000 	 3.935582 	 4.118860 	 0.183278  
0.560000 	 4.098714 	 4.304451 	 0.205737  
0.570000 	 4.274857 	 4.506639 	 0.231782  
0.580000 	 4.465650 	 4.727810 	 0.262160  
0.590000 	 4.673016 	 4.970826 	 0.297810  
0.600000 	 4.899227 	 5.239157 	 0.339930  
0.610000 	 5.146981 	 5.537045 	 0.390064  
0.620000 	 5.419512 	 5.869739 	 0.450227  
0.630000 	 5.720723 	 6.243803 	 0.523080  
0.640000 	 6.055368 	 6.667563 	 0.612195  
0.650000 	 6.429297 	 7.151739 	 0.722442  
0.660000 	 6.849780 	 7.710368 	 0.860588  
0.670000 	 7.325967 	 8.362200 	 1.036232  
0.680000 	 7.869521 	 9.132849 	 1.263328  
0.690000 	 8.495530 	 10.058261 	 1.562731  
0.700000 	 9.223840 	 11.190494 	 1.966654  
0.710000 	 10.081053 	 12.607898 	 2.526845  
0.720000 	 11.103597 	 14.434097 	 3.330500  
0.730000 	 12.342605 	 16.876212 	 4.533607  
0.740000 	 13.871952 	 20.309659 	 6.437707  
0.750000 	 15.802044 	 25.492553 	 9.690509  
0.760000 	 18.304700 	 34.219421 	 15.914721  
0.770000 	 21.660756 	 52.001749 	 30.340994  
