0.010000 	 0.950100 	 0.950792 	 0.000692  
0.020000 	 0.901797 	 0.903137 	 0.001340  
0.030000 	 0.855043 	 0.856989 	 0.001946  
0.040000 	 0.809792 	 0.812303 	 0.002511  
0.050000 	 0.765998 	 0.769036 	 0.003038  
0.060000 	 0.723617 	 0.727147 	 0.003529  
0.070000 	 0.682608 	 0.686593 	 0.003985  
0.080000 	 0.642929 	 0.647337 	 0.004408  
0.090000 	 0.604540 	 0.609339 	 0.004799  
0.100000 	 0.567402 	 0.572562 	 0.005160  
0.110000 	 0.531478 	 0.536970 	 0.005492  
0.120000 	 0.496731 	 0.502528 	 0.005797  
0.130000 	 0.463125 	 0.469201 	 0.006076  
0.140000 	 0.430627 	 0.436957 	 0.006331  
0.150000 	 0.399202 	 0.405764 	 0.006562  
0.160000 	 0.368820 	 0.375590 	 0.006771  
0.170000 	 0.339447 	 0.346405 	 0.006958  
0.180000 	 0.311054 	 0.318180 	 0.007126  
0.190000 	 0.283611 	 0.290886 	 0.007275  
0.200000 	 0.257089 	 0.264495 	 0.007406  
0.210000 	 0.231461 	 0.238980 	 0.007519  
0.220000 	 0.206699 	 0.214317 	 0.007617  
0.230000 	 0.182778 	 0.190478 	 0.007699  
0.240000 	 0.159672 	 0.167439 	 0.007767  
0.250000 	 0.137356 	 0.145178 	 0.007822  
0.260000 	 0.115806 	 0.123669 	 0.007863  
0.270000 	 0.094999 	 0.102892 	 0.007893  
0.280000 	 0.074913 	 0.082823 	 0.007910  
0.290000 	 0.055525 	 0.063442 	 0.007918  
0.300000 	 0.036814 	 0.044729 	 0.007915  
0.310000 	 0.018760 	 0.026662 	 0.007902  
0.320000 	 0.001343 	 0.009224 	 0.007881  
0.330000 	 -0.015457 	 -0.007606 	 0.007851  
0.340000 	 -0.031658 	 -0.023845 	 0.007813  
0.350000 	 -0.047279 	 -0.039511 	 0.007768  
0.360000 	 -0.062338 	 -0.054622 	 0.007716  
0.370000 	 -0.076852 	 -0.069194 	 0.007658  
0.380000 	 -0.090837 	 -0.083243 	 0.007594  
0.390000 	 -0.104310 	 -0.096786 	 0.007524  
0.400000 	 -0.117287 	 -0.109837 	 0.007449  
0.410000 	 -0.129782 	 -0.122412 	 0.007370  
0.420000 	 -0.141811 	 -0.134525 	 0.007286  
0.430000 	 -0.153388 	 -0.146190 	 0.007198  
0.440000 	 -0.164527 	 -0.157421 	 0.007106  
0.450000 	 -0.175241 	 -0.168231 	 0.007011  
0.460000 	 -0.185545 	 -0.178632 	 0.006913  
0.470000 	 -0.195449 	 -0.188638 	 0.006812  
0.480000 	 -0.204968 	 -0.198260 	 0.006708  
0.490000 	 -0.214113 	 -0.207510 	 0.006602  
0.500000 	 -0.222895 	 -0.216401 	 0.006495  
0.510000 	 -0.231327 	 -0.224942 	 0.006385  
0.520000 	 -0.239418 	 -0.233144 	 0.006274  
0.530000 	 -0.247180 	 -0.241019 	 0.006161  
0.540000 	 -0.254623 	 -0.248576 	 0.006048  
0.550000 	 -0.261758 	 -0.255825 	 0.005933  
0.560000 	 -0.268593 	 -0.262776 	 0.005818  
0.570000 	 -0.275139 	 -0.269438 	 0.005702  
0.580000 	 -0.281405 	 -0.275820 	 0.005585  
0.590000 	 -0.287399 	 -0.281931 	 0.005468  
0.600000 	 -0.293131 	 -0.287779 	 0.005351  
0.610000 	 -0.298608 	 -0.293374 	 0.005234  
0.620000 	 -0.303839 	 -0.298722 	 0.005117  
0.630000 	 -0.308833 	 -0.303832 	 0.005000  
0.640000 	 -0.313596 	 -0.308712 	 0.004884  
0.650000 	 -0.318136 	 -0.313368 	 0.004768  
0.660000 	 -0.322461 	 -0.317809 	 0.004652  
0.670000 	 -0.326577 	 -0.322040 	 0.004537  
0.680000 	 -0.330492 	 -0.326069 	 0.004423  
0.690000 	 -0.334212 	 -0.329902 	 0.004310  
0.700000 	 -0.337743 	 -0.333546 	 0.004197  
0.710000 	 -0.341093 	 -0.337007 	 0.004086  
0.720000 	 -0.344266 	 -0.340291 	 0.003975  
0.730000 	 -0.347269 	 -0.343404 	 0.003866  
0.740000 	 -0.350108 	 -0.346351 	 0.003757  
0.750000 	 -0.352789 	 -0.349139 	 0.003650  
0.760000 	 -0.355316 	 -0.351772 	 0.003544  
0.770000 	 -0.357695 	 -0.354256 	 0.003439  
0.780000 	 -0.359931 	 -0.356595 	 0.003336  
0.790000 	 -0.362030 	 -0.358796 	 0.003234  
0.800000 	 -0.363995 	 -0.360862 	 0.003133  
0.810000 	 -0.365833 	 -0.362799 	 0.003034  
0.820000 	 -0.367546 	 -0.364610 	 0.002936  
0.830000 	 -0.369141 	 -0.366301 	 0.002840  
0.840000 	 -0.370620 	 -0.367875 	 0.002745  
0.850000 	 -0.371988 	 -0.369337 	 0.002652  
0.860000 	 -0.373250 	 -0.370690 	 0.002560  
0.870000 	 -0.374410 	 -0.371940 	 0.002470  
0.880000 	 -0.375470 	 -0.373089 	 0.002381  
0.890000 	 -0.376435 	 -0.374141 	 0.002294  
0.900000 	 -0.377309 	 -0.375100 	 0.002209  
0.910000 	 -0.378094 	 -0.375969 	 0.002125  
0.920000 	 -0.378796 	 -0.376753 	 0.002043  
0.930000 	 -0.379416 	 -0.377453 	 0.001962  
0.940000 	 -0.379958 	 -0.378074 	 0.001883  
0.950000 	 -0.380425 	 -0.378619 	 0.001806  
0.960000 	 -0.380820 	 -0.379090 	 0.001730  
0.970000 	 -0.381147 	 -0.379490 	 0.001656  
0.980000 	 -0.381407 	 -0.379824 	 0.001584  
0.990000 	 -0.381605 	 -0.380092 	 0.001513  
1.000000 	 -0.381742 	 -0.380298 	 0.001443  
