0.010000 	 1.040000 	 1.041241 	 0.001242  
0.020000 	 1.082445 	 1.085141 	 0.002696  
0.030000 	 1.127592 	 1.131994 	 0.004402  
0.040000 	 1.175728 	 1.182138 	 0.006411  
0.050000 	 1.227185 	 1.235966 	 0.008781  
0.060000 	 1.282347 	 1.293934 	 0.011588  
0.070000 	 1.341654 	 1.356579 	 0.014925  
0.080000 	 1.405624 	 1.424532 	 0.018909  
0.090000 	 1.474856 	 1.498545 	 0.023689  
0.100000 	 1.550063 	 1.579518 	 0.029455  
0.110000 	 1.632083 	 1.668536 	 0.036453  
0.120000 	 1.721922 	 1.766925 	 0.045003  
0.130000 	 1.820788 	 1.876317 	 0.055530  
0.140000 	 1.930148 	 1.998747 	 0.068599  
0.150000 	 2.051800 	 2.136783 	 0.084983  
0.160000 	 2.187969 	 2.293713 	 0.105744  
0.170000 	 2.341441 	 2.473822 	 0.132382  
0.180000 	 2.515750 	 2.682793 	 0.167043  
0.190000 	 2.715439 	 2.928329 	 0.212889  
0.200000 	 2.946448 	 3.221145 	 0.274696  
0.210000 	 3.216676 	 3.576590 	 0.359915  
0.220000 	 3.536845 	 4.017465 	 0.480621  
0.230000 	 3.921859 	 4.579161 	 0.657302  
0.240000 	 4.393002 	 5.319743 	 0.926741  
0.250000 	 4.981645 	 6.341574 	 1.359929  
0.260000 	 5.735813 	 7.843483 	 2.107670  
0.270000 	 6.732437 	 10.269316 	 3.536879  
0.280000 	 8.101819 	 14.852069 	 6.750250  
0.290000 	 10.080585 	 26.733560 	 16.652975  
0.300000 	 13.138684 	 112.542432 	 99.403748  
