0.010000 	 1.010005 	 1.010153 	 0.000148  
0.020000 	 1.020325 	 1.020626 	 0.000301  
0.030000 	 1.030980 	 1.031437 	 0.000458  
0.040000 	 1.041989 	 1.042609 	 0.000620  
0.050000 	 1.053374 	 1.054161 	 0.000787  
0.060000 	 1.065155 	 1.066116 	 0.000961  
0.070000 	 1.077355 	 1.078496 	 0.001141  
0.080000 	 1.089996 	 1.091323 	 0.001328  
0.090000 	 1.103100 	 1.104623 	 0.001523  
0.100000 	 1.116693 	 1.118419 	 0.001726  
0.110000 	 1.130799 	 1.132737 	 0.001938  
0.120000 	 1.145443 	 1.147602 	 0.002159  
0.130000 	 1.160651 	 1.163042 	 0.002391  
0.140000 	 1.176451 	 1.179084 	 0.002633  
0.150000 	 1.192870 	 1.195757 	 0.002887  
0.160000 	 1.209936 	 1.213089 	 0.003154  
0.170000 	 1.227679 	 1.231112 	 0.003434  
0.180000 	 1.246129 	 1.249857 	 0.003728  
0.190000 	 1.265318 	 1.269355 	 0.004037  
0.200000 	 1.285277 	 1.289639 	 0.004362  
0.210000 	 1.306041 	 1.310744 	 0.004704  
0.220000 	 1.327642 	 1.332706 	 0.005064  
0.230000 	 1.350116 	 1.355559 	 0.005443  
0.240000 	 1.373500 	 1.379342 	 0.005842  
0.250000 	 1.397830 	 1.404093 	 0.006263  
0.260000 	 1.423145 	 1.429851 	 0.006706  
0.270000 	 1.449484 	 1.456657 	 0.007174  
0.280000 	 1.476888 	 1.484555 	 0.007666  
0.290000 	 1.505400 	 1.513585 	 0.008185  
0.300000 	 1.535062 	 1.543795 	 0.008733  
0.310000 	 1.565919 	 1.575229 	 0.009310  
0.320000 	 1.598017 	 1.607935 	 0.009918  
0.330000 	 1.631402 	 1.641961 	 0.010559  
0.340000 	 1.666124 	 1.677359 	 0.011235  
0.350000 	 1.702233 	 1.714180 	 0.011948  
0.360000 	 1.739780 	 1.752478 	 0.012698  
0.370000 	 1.778818 	 1.792308 	 0.013490  
0.380000 	 1.819403 	 1.833726 	 0.014323  
0.390000 	 1.861590 	 1.876791 	 0.015201  
0.400000 	 1.905438 	 1.921564 	 0.016126  
0.410000 	 1.951006 	 1.968106 	 0.017100  
0.420000 	 1.998356 	 2.016482 	 0.018126  
0.430000 	 2.047552 	 2.066757 	 0.019206  
0.440000 	 2.098658 	 2.119000 	 0.020342  
0.450000 	 2.151743 	 2.173281 	 0.021538  
0.460000 	 2.206875 	 2.229671 	 0.022796  
0.470000 	 2.264126 	 2.288246 	 0.024120  
0.480000 	 2.323570 	 2.349082 	 0.025512  
0.490000 	 2.385282 	 2.412258 	 0.026976  
0.500000 	 2.449341 	 2.477855 	 0.028515  
0.510000 	 2.515826 	 2.545958 	 0.030132  
0.520000 	 2.584821 	 2.616652 	 0.031831  
0.530000 	 2.656410 	 2.690027 	 0.033617  
0.540000 	 2.730683 	 2.766175 	 0.035492  
0.550000 	 2.807728 	 2.845189 	 0.037461  
0.560000 	 2.887640 	 2.927169 	 0.039529  
0.570000 	 2.970514 	 3.012214 	 0.041699  
0.580000 	 3.056450 	 3.100427 	 0.043977  
0.590000 	 3.145548 	 3.191915 	 0.046367  
0.600000 	 3.237915 	 3.286789 	 0.048874  
0.610000 	 3.333657 	 3.385161 	 0.051504  
0.620000 	 3.432887 	 3.487148 	 0.054261  
0.630000 	 3.535718 	 3.592871 	 0.057152  
0.640000 	 3.642270 	 3.702452 	 0.060182  
0.650000 	 3.752663 	 3.816021 	 0.063358  
0.660000 	 3.867023 	 3.933708 	 0.066685  
0.670000 	 3.985479 	 4.055649 	 0.070171  
0.680000 	 4.108163 	 4.181984 	 0.073821  
0.690000 	 4.235213 	 4.312857 	 0.077644  
0.700000 	 4.366769 	 4.448416 	 0.081647  
0.710000 	 4.502977 	 4.588814 	 0.085836  
0.720000 	 4.643987 	 4.734208 	 0.090221  
0.730000 	 4.789951 	 4.884761 	 0.094810  
0.740000 	 4.941030 	 5.040640 	 0.099611  
0.750000 	 5.097386 	 5.202018 	 0.104632  
0.760000 	 5.259187 	 5.369071 	 0.109884  
0.770000 	 5.426608 	 5.541984 	 0.115376  
0.780000 	 5.599826 	 5.720944 	 0.121118  
0.790000 	 5.779026 	 5.906146 	 0.127121  
0.800000 	 5.964396 	 6.097791 	 0.133394  
0.810000 	 6.156133 	 6.296084 	 0.139950  
0.820000 	 6.354437 	 6.501238 	 0.146800  
0.830000 	 6.559516 	 6.713472 	 0.153956  
0.840000 	 6.771581 	 6.933012 	 0.161431  
0.850000 	 6.990853 	 7.160091 	 0.169238  
0.860000 	 7.217559 	 7.394949 	 0.177390  
0.870000 	 7.451931 	 7.637832 	 0.185901  
0.880000 	 7.694209 	 7.888995 	 0.194786  
0.890000 	 7.944640 	 8.148700 	 0.204060  
0.900000 	 8.203479 	 8.417218 	 0.213739  
0.910000 	 8.470989 	 8.694828 	 0.223839  
0.920000 	 8.747438 	 8.981815 	 0.234377  
0.930000 	 9.033106 	 9.278477 	 0.245370  
0.940000 	 9.328280 	 9.585117 	 0.256837  
0.950000 	 9.633253 	 9.902050 	 0.268797  
0.960000 	 9.948331 	 10.229599 	 0.281269  
0.970000 	 10.273825 	 10.568099 	 0.294273  
0.980000 	 10.610060 	 10.917892 	 0.307831  
0.990000 	 10.957367 	 11.279332 	 0.321965  
1.000000 	 11.316088 	 11.652785 	 0.336697  
